DATE,solar_irradiance,temp_c,solar_scaled,temp_scaled
2025-11-15 18:15:00,0.9556499999999999,8.595625,0.9927214899583754,0.989041211865405
2025-11-15 18:30:00,0.9599,8.65625,0.9927257092118316,0.9891007204837253
2025-11-15 18:45:00,0.96415,8.716875,0.9927299284652877,0.9891602291020456
2025-11-15 19:00:00,0.9683999999999999,8.7775,0.992734147718744,0.989219737720366
2025-11-15 19:15:00,0.9726499999999999,8.838125000000002,0.9927383669722002,0.9892792463386862
2025-11-15 19:30:00,0.9768999999999999,8.89875,0.9927425862256564,0.9893387549570065
2025-11-15 19:45:00,0.98115,8.959375000000001,0.9927468054791126,0.9893982635753269
2025-11-15 20:00:00,0.9853999999999999,9.02,0.9927510247325688,0.9894577721936472
2025-11-15 20:15:00,0.9896499999999999,9.080625000000001,0.9927552439860251,0.9895172808119674
2025-11-15 20:30:00,0.9939,9.14125,0.9927594632394813,0.9895767894302878
2025-11-15 20:45:00,0.9981499999999999,9.201875000000001,0.9927636824929374,0.9896362980486081
2025-11-15 21:00:00,1.0024,9.2625,0.9927679017463937,0.9896958066669284
2025-11-15 21:15:00,1.00665,9.323125000000001,0.9927721209998499,0.9897553152852487
2025-11-15 21:30:00,1.0109,9.38375,0.9927763402533061,0.989814823903569
2025-11-15 21:45:00,1.01515,9.444375,0.9927805595067624,0.9898743325218894
2025-11-15 22:00:00,1.0193999999999999,9.505,0.9927847787602185,0.9899338411402097
2025-11-15 22:15:00,1.02365,9.565625,0.9927889980136748,0.9899933497585299
2025-11-15 22:30:00,1.0278999999999998,9.62625,0.992793217267131,0.9900528583768503
2025-11-15 22:45:00,1.03215,9.686875,0.9927974365205872,0.9901123669951706
2025-11-15 23:00:00,1.0364,9.7475,0.9928016557740434,0.9901718756134908
2025-11-15 23:15:00,1.0406499999999999,9.808125,0.9928058750274996,0.9902313842318112
2025-11-15 23:30:00,1.0449,9.86875,0.9928100942809558,0.9902908928501315
2025-11-15 23:45:00,1.04915,9.929375,0.9928143135344121,0.9903504014684519
2025-11-16 00:00:00,1.0534,9.99,0.9928185327878682,0.9904099100867721
2025-11-16 00:15:00,1.0481791666666667,10.019166666666667,0.9928133497245539,0.9904385396625963
2025-11-16 00:30:00,1.0429583333333332,10.048333333333334,0.9928081666612396,0.9904671692384206
2025-11-16 00:45:00,1.0377375,10.0775,0.9928029835979252,0.9904957988142448
2025-11-16 01:00:00,1.0325166666666665,10.106666666666667,0.9927978005346109,0.9905244283900689
2025-11-16 01:15:00,1.0272958333333333,10.135833333333334,0.9927926174712965,0.9905530579658932
2025-11-16 01:30:00,1.0220749999999998,10.165000000000001,0.9927874344079822,0.9905816875417174
2025-11-16 01:45:00,1.0168541666666666,10.194166666666668,0.9927822513446678,0.9906103171175416
2025-11-16 02:00:00,1.0116333333333332,10.223333333333333,0.9927770682813535,0.9906389466933658
2025-11-16 02:15:00,1.0064125,10.2525,0.9927718852180392,0.99066757626919
2025-11-16 02:30:00,1.0011916666666665,10.281666666666666,0.9927667021547247,0.9906962058450142
2025-11-16 02:45:00,0.9959708333333332,10.310833333333333,0.9927615190914104,0.9907248354208384
2025-11-16 03:00:00,0.9907499999999999,10.34,0.9927563360280961,0.9907534649966626
2025-11-16 03:15:00,0.9855291666666666,10.369166666666667,0.9927511529647818,0.9907820945724868
2025-11-16 03:30:00,0.9803083333333332,10.398333333333333,0.9927459699014674,0.9908107241483111
2025-11-16 03:45:00,0.9750874999999999,10.4275,0.992740786838153,0.9908393537241352
2025-11-16 04:00:00,0.9698666666666665,10.456666666666667,0.9927356037748387,0.9908679832999594
2025-11-16 04:15:00,0.9646458333333332,10.485833333333334,0.9927304207115243,0.9908966128757836
2025-11-16 04:30:00,0.959425,10.515,0.99272523764821,0.9909252424516078
2025-11-16 04:45:00,0.9542041666666666,10.544166666666667,0.9927200545848957,0.990953872027432
2025-11-16 05:00:00,0.9489833333333333,10.573333333333334,0.9927148715215813,0.9909825016032562
2025-11-16 05:15:00,0.9437625,10.6025,0.9927096884582669,0.9910111311790805
2025-11-16 05:30:00,0.9385416666666666,10.631666666666666,0.9927045053949526,0.9910397607549046
2025-11-16 05:45:00,0.9333208333333333,10.660833333333333,0.9926993223316383,0.9910683903307288
2025-11-16 06:00:00,0.9280999999999999,10.69,0.9926941392683238,0.9910970199065531
2025-11-16 06:15:00,0.9228791666666666,10.719166666666666,0.9926889562050095,0.9911256494823772
2025-11-16 06:30:00,0.9176583333333332,10.748333333333333,0.9926837731416952,0.9911542790582014
2025-11-16 06:45:00,0.9124374999999999,10.7775,0.9926785900783809,0.9911829086340257
2025-11-16 07:00:00,0.9072166666666666,10.806666666666667,0.9926734070150665,0.9912115382098499
2025-11-16 07:15:00,0.9019958333333333,10.835833333333333,0.9926682239517521,0.991240167785674
2025-11-16 07:30:00,0.8967749999999999,10.865,0.9926630408884378,0.9912687973614983
2025-11-16 07:45:00,0.8915541666666666,10.894166666666667,0.9926578578251235,0.9912974269373225
2025-11-16 08:00:00,0.8863333333333333,10.923333333333334,0.9926526747618091,0.9913260565131466
2025-11-16 08:15:00,0.8811125,10.9525,0.9926474916984948,0.9913546860889709
2025-11-16 08:30:00,0.8758916666666666,10.981666666666667,0.9926423086351804,0.9913833156647951
2025-11-16 08:45:00,0.8706708333333333,11.010833333333334,0.992637125571866,0.9914119452406193
2025-11-16 09:00:00,0.8654499999999999,11.04,0.9926319425085517,0.9914405748164435
2025-11-16 09:15:00,0.8602291666666666,11.069166666666666,0.9926267594452374,0.9914692043922677
2025-11-16 09:30:00,0.8550083333333333,11.098333333333333,0.992621576381923,0.9914978339680919
2025-11-16 09:45:00,0.8497874999999999,11.1275,0.9926163933186086,0.9915264635439162
2025-11-16 10:00:00,0.8445666666666667,11.156666666666666,0.9926112102552943,0.9915550931197403
2025-11-16 10:15:00,0.8393458333333332,11.185833333333333,0.99260602719198,0.9915837226955645
2025-11-16 10:30:00,0.834125,11.215,0.9926008441286656,0.9916123522713888
2025-11-16 10:45:00,0.8289041666666667,11.244166666666667,0.9925956610653512,0.9916409818472129
2025-11-16 11:00:00,0.8236833333333333,11.273333333333333,0.9925904780020369,0.9916696114230371
2025-11-16 11:15:00,0.8184625,11.3025,0.9925852949387226,0.9916982409988614
2025-11-16 11:30:00,0.8132416666666666,11.331666666666667,0.9925801118754082,0.9917268705746856
2025-11-16 11:45:00,0.8080208333333333,11.360833333333334,0.9925749288120939,0.9917555001505097
2025-11-16 12:00:00,0.8028,11.39,0.9925697457487795,0.991784129726334
2025-11-16 12:15:00,0.7975791666666666,11.419166666666666,0.9925645626854651,0.9918127593021582
2025-11-16 12:30:00,0.7923583333333333,11.448333333333332,0.9925593796221508,0.9918413888779823
2025-11-16 12:45:00,0.7871375,11.4775,0.9925541965588365,0.9918700184538066
2025-11-16 13:00:00,0.7819166666666666,11.506666666666666,0.9925490134955222,0.9918986480296308
2025-11-16 13:15:00,0.7766958333333334,11.535833333333333,0.9925438304322077,0.991927277605455
2025-11-16 13:30:00,0.7714749999999999,11.565,0.9925386473688934,0.9919559071812792
2025-11-16 13:45:00,0.7662541666666667,11.594166666666666,0.9925334643055791,0.9919845367571034
2025-11-16 14:00:00,0.7610333333333333,11.623333333333333,0.9925282812422648,0.9920131663329276
2025-11-16 14:15:00,0.7558125,11.6525,0.9925230981789503,0.9920417959087519
2025-11-16 14:30:00,0.7505916666666667,11.681666666666667,0.992517915115636,0.992070425484576
2025-11-16 14:45:00,0.7453708333333333,11.710833333333333,0.9925127320523217,0.9920990550604002
2025-11-16 15:00:00,0.74015,11.74,0.9925075489890073,0.9921276846362244
2025-11-16 15:15:00,0.7349291666666666,11.769166666666667,0.992502365925693,0.9921563142120486
2025-11-16 15:30:00,0.7297083333333334,11.798333333333332,0.9924971828623786,0.9921849437878728
2025-11-16 15:45:00,0.7244875,11.8275,0.9924919997990643,0.992213573363697
2025-11-16 16:00:00,0.7192666666666667,11.856666666666666,0.9924868167357499,0.9922422029395213
2025-11-16 16:15:00,0.7140458333333333,11.885833333333332,0.9924816336724356,0.9922708325153454
2025-11-16 16:30:00,0.708825,11.915,0.9924764506091213,0.9922994620911696
2025-11-16 16:45:00,0.7036041666666667,11.944166666666666,0.9924712675458068,0.9923280916669939
2025-11-16 17:00:00,0.6983833333333334,11.973333333333333,0.9924660844824925,0.992356721242818
2025-11-16 17:15:00,0.6931625,12.0025,0.9924609014191782,0.9923853508186422
2025-11-16 17:30:00,0.6879416666666667,12.031666666666666,0.9924557183558639,0.9924139803944665
2025-11-16 17:45:00,0.6827208333333333,12.060833333333333,0.9924505352925495,0.9924426099702907
2025-11-16 18:00:00,0.6775,12.09,0.9924453522292351,0.9924712395461148
2025-11-16 18:15:00,0.6722791666666668,12.119166666666667,0.9924401691659208,0.9924998691219391
2025-11-16 18:30:00,0.6670583333333333,12.148333333333333,0.9924349861026064,0.9925284986977633
2025-11-16 18:45:00,0.6618375000000001,12.177499999999998,0.9924298030392921,0.9925571282735874
2025-11-16 19:00:00,0.6566166666666666,12.206666666666667,0.9924246199759778,0.9925857578494117
2025-11-16 19:15:00,0.6513958333333334,12.235833333333332,0.9924194369126634,0.9926143874252359
2025-11-16 19:30:00,0.6461749999999999,12.264999999999999,0.992414253849349,0.9926430170010601
2025-11-16 19:45:00,0.6409541666666667,12.294166666666666,0.9924090707860347,0.9926716465768843
2025-11-16 20:00:00,0.6357333333333334,12.323333333333332,0.9924038877227204,0.9927002761527085
2025-11-16 20:15:00,0.6305125,12.3525,0.992398704659406,0.9927289057285327
2025-11-16 20:30:00,0.6252916666666667,12.381666666666666,0.9923935215960916,0.992757535304357
2025-11-16 20:45:00,0.6200708333333333,12.410833333333333,0.9923883385327773,0.9927861648801811
2025-11-16 21:00:00,0.61485,12.44,0.992383155469463,0.9928147944560053
2025-11-16 21:15:00,0.6096291666666667,12.469166666666666,0.9923779724061486,0.9928434240318296
2025-11-16 21:30:00,0.6044083333333334,12.498333333333333,0.9923727893428342,0.9928720536076537
2025-11-16 21:45:00,0.5991875,12.5275,0.9923676062795199,0.9929006831834779
2025-11-16 22:00:00,0.5939666666666668,12.556666666666667,0.9923624232162056,0.9929293127593022
2025-11-16 22:15:00,0.5887458333333333,12.585833333333333,0.9923572401528912,0.9929579423351264
2025-11-16 22:30:00,0.5835250000000001,12.614999999999998,0.9923520570895769,0.9929865719109505
2025-11-16 22:45:00,0.5783041666666667,12.644166666666667,0.9923468740262625,0.9930152014867748
2025-11-16 23:00:00,0.5730833333333334,12.673333333333332,0.9923416909629481,0.993043831062599
2025-11-16 23:15:00,0.5678625,12.702499999999999,0.9923365078996338,0.9930724606384231
2025-11-16 23:30:00,0.5626416666666667,12.731666666666666,0.9923313248363195,0.9931010902142474
2025-11-16 23:45:00,0.5574208333333334,12.760833333333332,0.9923261417730052,0.9931297197900716
2025-11-17 00:00:00,0.5522,12.79,0.9923209587096907,0.9931583493658958
2025-11-17 00:15:00,0.5640729166666667,12.7190625,0.9923327457319687,0.993088718147552
2025-11-17 00:30:00,0.5759458333333334,12.648124999999999,0.9923445327542466,0.993019086929208
2025-11-17 00:45:00,0.5878187500000001,12.577187499999999,0.9923563197765245,0.9929494557108641
2025-11-17 01:00:00,0.5996916666666667,12.50625,0.9923681067988025,0.9928798244925203
2025-11-17 01:15:00,0.6115645833333333,12.435312499999998,0.9923798938210804,0.9928101932741764
2025-11-17 01:30:00,0.6234375,12.364374999999999,0.9923916808433583,0.9927405620558326
2025-11-17 01:45:00,0.6353104166666667,12.2934375,0.9924034678656363,0.9926709308374887
